cid,stock,n,mean_iv,cv,span,mean_qty
14415,85099B,17,41.1,0.36,663,8.1
14415,85099F,10,32.3,0.36,296,3.7
14415,85123A,15,46.9,0.76,663,7.5
14419,21754,6,73.8,0.84,372,1.7
14419,22554,5,92.2,0.65,372,2.2
14419,22557,6,73.8,0.84,372,2.3
14419,22563,6,73.8,0.85,372,3.2
14419,22725,7,61.3,1.02,372,2.4
14419,22726,5,59.8,1.15,241,2.0
14419,22727,6,73.8,0.84,372,2.3
14419,22728,6,73.8,0.84,372,2.3
14422,21166,5,145.5,0.44,585,12.0
14422,21175,6,129.6,0.44,650,10.0
14422,21181,8,95.1,1.16,669,9.8
14422,21313,6,113.2,0.75,567,12.0
14422,21485,5,180.0,0.84,721,3.0
14422,21755,5,53.2,0.37,215,4.2
14422,21922,5,127.2,0.67,510,3.6
14422,22111,6,144.0,0.92,721,4.0
14422,22112,6,144.0,0.92,721,4.0
14422,22114,5,167.0,0.83,669,4.0
14422,22296,5,129.5,1.46,519,12.0
14422,22464,6,116.6,0.48,585,12.0
14422,71459,5,104.5,0.91,419,14.4
14422,84029G,5,175.2,0.75,702,4.8
14422,84755,6,86.8,0.74,436,18.7
14422,84947,5,80.2,0.54,323,12.0
14422,84970L,5,146.0,0.48,585,12.0
14422,84970S,5,146.0,0.48,585,12.0
14422,84978,5,118.2,0.78,474,12.0
14422,85123A,8,76.3,0.87,536,6.8
14422,85152,5,162.0,0.79,650,10.8
14422,85175,6,106.8,0.51,536,18.7
14426,22271,5,138.0,0.5,554,6.0
14426,22624,5,136.0,0.46,545,3.2
14426,48184,5,91.8,0.9,369,3.6
14426,84946,6,110.2,0.72,554,42.0
14434,23355,5,12.0,0.29,50,28.8
14440,21754,6,145.2,0.73,729,19.5
14440,21755,6,145.4,0.75,729,16.0
14440,22457,5,89.0,1.01,358,12.0
14440,82482,8,103.7,0.73,729,18.8
14440,82486,6,145.4,0.84,729,11.0
14440,82494L,9,90.6,0.78,729,17.3
14440,85123A,6,122.4,0.75,614,34.0
14441,21174,6,114.2,0.44,573,12.0
14441,21181,5,143.0,0.35,573,16.8
14441,21623,5,126.8,0.4,508,2.0
14441,85123A,5,59.2,0.19,239,16.0
14449,22147,5,87.2,0.8,351,3.8
14449,22197,6,98.5,0.87,396,6.2
14449,22296,5,46.8,0.98,189,6.8
14449,22327,5,46.8,0.98,189,2.0
14449,22383,6,74.0,0.91,372,3.8
14449,22867,5,92.2,1.35,372,2.6
14449,84836,5,92.2,0.83,372,8.0
14450,35004C,5,72.0,1.13,289,4.4
14451,20677,5,69.0,0.48,277,2.6
14451,20725,8,86.3,0.62,606,5.8
14451,20726,6,120.6,0.88,606,5.8
14451,20727,10,67.0,0.82,606,5.5
14451,20728,7,100.7,0.57,606,5.7
14451,21212,7,38.0,0.37,230,1.9
14451,21243,5,99.5,0.62,399,2.2
14451,21356,6,55.0,0.62,277,2.8
14451,21357,6,55.0,0.62,277,2.8
14451,21975,6,45.8,0.34,230,2.2
14451,22326,10,69.7,0.8,631,4.0
14451,22327,11,62.8,0.86,631,5.0
14451,22328,8,89.7,0.65,631,3.0
14451,22329,8,86.1,1.17,606,3.5
14451,22382,8,86.1,1.21,606,4.2
14451,22383,10,66.9,0.85,606,4.7
14451,22384,6,55.2,0.5,277,5.5
14451,22469,6,79.6,1.04,399,4.2
14451,22470,6,79.6,1.04,399,4.8
14451,22629,5,116.2,0.51,466,4.0
14451,22662,5,109.2,0.54,438,5.6
14456,20727,5,31.0,0.48,125,3.2
14456,20751,5,29.8,0.52,120,2.0
14456,20992,5,20.2,0.81,83,3.2
14456,21930,6,27.0,0.75,137,2.0
14456,21931,5,33.8,0.67,137,2.6
14456,22197,7,22.3,0.72,137,4.4
14456,22411,5,33.8,0.67,137,1.6
14456,22422,5,20.5,0.43,83,11.6
14456,22553,6,27.0,0.75,137,2.0
14456,22908,6,34.0,0.68,137,2.0
14456,23203,6,26.8,0.67,137,2.0
14456,23321,5,31.0,0.51,125,1.4
14456,23322,5,31.0,0.67,125,1.2
14456,23343,5,20.2,0.67,83,3.0
14456,23344,6,26.8,0.67,137,3.5
14456,85123A,5,31.0,0.39,125,1.4
14461,22666,5,32.2,0.56,132,2.6
14461,84879,7,72.0,0.38,434,19.4
14462,21166,5,60.2,0.69,242,5.0
14462,21745,6,69.0,0.52,348,2.7
14462,22189,5,45.2,0.36,183,2.0
14462,84879,5,90.8,0.61,366,6.2
14462,85152,5,49.8,0.39,201,4.8
14465,15036,5,48.2,0.49,195,43.2
14465,21086,8,64.6,0.43,454,19.8
14465,47566,7,75.3,0.44,454,16.9
14465,47590B,7,75.5,0.44,454,13.4
14465,47599A,7,66.0,0.59,398,17.1
14465,47599B,5,89.0,0.37,358,19.2
14466,20972,6,125.8,0.59,632,11.7
14466,21042,6,107.4,0.82,539,6.2
14466,21156,7,73.7,0.93,445,32.1
14466,21210,5,165.8,0.51,665,11.4
14466,21212,6,130.0,0.44,652,24.0
14466,21215,5,154.8,0.52,621,20.4
14466,21625,5,98.0,0.57,395,6.4
14466,21843,9,86.5,0.55,696,3.9
14466,21974,5,173.8,0.48,696,12.6
14466,21975,6,130.0,0.44,652,21.0
14466,21977,5,162.5,0.72,652,33.6
14466,22367,6,123.8,0.81,621,9.7
14466,22423,5,98.0,0.39,395,8.2
14466,22667,5,98.2,0.5,395,7.2
14466,47567B,6,115.2,0.54,578,4.7
14466,47591D,7,108.2,1.03,652,26.7
14466,84988,6,108.6,0.23,545,12.3
14467,20971,5,151.8,0.85,608,6.2
14467,20972,6,142.0,0.82,712,5.8
14467,20982,6,143.4,0.8,720,6.7
14467,20983,5,172.2,0.65,691,6.4
14467,21034,5,153.5,0.65,616,1.8
14467,21154,5,146.2,0.81,587,3.8
14467,21212,5,172.0,0.75,691,4.0
14467,22147,6,137.8,0.78,691,5.2
14467,22273,5,142.2,0.99,570,2.4
14467,22295,5,59.0,0.34,237,4.4
14467,22568,6,106.0,0.94,532,3.0
14467,22569,5,68.5,0.55,275,3.4
14467,22603,5,108.2,1.38,434,5.0
14467,47556B,5,47.8,0.32,192,2.8
14467,85123A,7,118.3,0.95,712,5.3
14472,21175,6,111.0,1.1,557,2.0
14472,21755,5,146.0,0.82,585,2.6
14472,22297,5,62.2,0.65,251,4.8
14472,82600,5,44.8,0.41,181,1.6
14472,84879,7,41.3,0.43,251,10.3
14472,85123A,5,145.8,0.81,585,2.0
14472,85152,6,44.2,0.42,223,3.7
14482,85099B,6,84.8,0.62,426,86.7
14493,84879,5,122.2,0.64,490,11.2
14496,22113,5,23.5,0.94,96,17.6
14496,22835,5,23.5,0.94,96,12.8
14498,22558,5,79.2,0.73,319,2.4
14499,21314,5,110.2,0.19,443,4.8
14499,85123A,7,73.3,0.63,443,5.1
14502,21385,5,64.2,0.32,258,3.4
14502,21390,6,54.0,0.77,272,3.3
14502,22077,6,55.4,0.46,279,2.3
14502,22156,6,54.0,0.77,272,2.8
14502,22294,6,53.8,1.05,272,2.7
14502,22335,5,55.5,0.51,223,4.0
14502,22361,5,72.8,1.31,293,1.6
14502,22597,5,53.2,0.58,215,7.6
14502,84879,5,62.5,0.65,251,6.0
14502,85123A,5,69.2,0.81,279,1.0
14505,15056N,7,116.0,0.81,581,3.0
14505,20828,5,80.2,0.61,323,2.2
14505,21034,6,109.0,1.01,548,1.7
14505,21172,5,172.5,0.63,692,5.8
14505,21481,5,177.8,0.88,713,2.8
14505,21609,6,104.6,0.36,525,2.2
14505,21614,5,81.0,0.34,326,1.8
14505,21620,5,130.8,0.42,525,2.2
14505,21621,7,90.8,0.89,547,2.0
14505,21644,5,172.2,0.69,692,5.0
14505,21670,5,104.8,0.61,421,5.2
14505,21745,5,136.8,0.69,548,3.0
14505,21871,8,72.3,0.45,510,3.5
14505,21875,5,127.8,0.6,513,1.8
14505,21877,10,68.4,0.49,620,2.4
14505,21929,6,138.0,0.84,692,2.2
14505,21931,7,114.7,0.65,692,3.0
14505,21955,5,127.2,0.66,510,1.2
14505,22077,5,127.2,0.44,510,4.2
14505,22087,6,70.8,0.43,356,4.2
14505,22113,5,172.2,0.81,692,3.6
14505,22189,7,118.3,0.55,713,4.3
14505,22212,7,102.5,0.92,618,2.9
14505,22219,5,128.8,0.63,516,7.4
14505,22294,6,142.0,0.73,713,4.5
14505,22362,5,127.5,0.9,513,1.6
14505,22364,6,101.8,1.08,513,1.5
14505,22383,5,127.8,0.47,513,4.2
14505,47566B,5,96.5,0.67,388,2.8
14505,48184,7,84.7,0.62,510,1.3
14505,48194,7,103.0,0.58,620,1.9
14505,79321,13,59.0,0.45,713,4.1
14505,82551,5,177.8,0.64,713,1.8
14505,82552,7,118.5,0.96,713,2.3
14505,84030E,5,96.0,1.22,386,2.0
14505,84406B,11,68.6,0.38,692,3.3
14505,84755,8,99.7,0.68,701,10.5
14505,84971S,5,136.2,0.58,547,5.0
14505,85049G,5,127.5,0.91,510,5.0
14505,85061W,8,72.4,0.4,510,15.9
14505,85123A,11,70.8,0.83,713,5.3
14505,85124C,5,81.0,0.61,326,1.8
14506,20685,5,83.2,0.39,335,2.0
14506,22077,5,95.5,0.76,384,11.4
14506,22749,5,95.5,0.76,384,2.0
14506,22750,5,95.5,0.76,384,2.0
14506,22751,5,95.5,0.76,384,2.4
14506,48138,5,95.5,0.72,384,3.0
14506,48184,6,106.0,0.51,533,3.5
14514,21974,5,87.8,0.62,352,2.8
14514,85123A,7,110.7,1.08,665,16.0
14515,21136,5,96.5,0.71,387,20.2
14515,84879,6,77.0,0.9,387,23.8
14515,84947,5,85.8,1.58,343,20.4
14515,85099B,6,105.0,0.61,527,10.0
14524,21181,7,68.2,0.78,345,6.3
14524,22112,5,95.5,1.18,385,10.2
14525,21385,10,75.3,0.72,683,50.4
14525,22153,5,170.2,0.63,683,62.2
14525,22155,8,100.4,0.9,706,54.0
14525,22158,6,92.2,0.83,463,10.7
14525,22169,5,159.8,0.67,641,1.6
14525,22294,8,86.0,0.54,606,37.6
14525,22296,6,120.6,0.32,606,15.0
14525,22297,6,120.6,0.55,606,30.3
14525,22464,5,66.8,0.62,269,13.2
14525,84839,6,51.8,0.58,261,2.0
14525,84949,8,100.3,0.66,706,12.0
14525,85062,9,87.6,1.03,706,10.0
14525,85123A,14,53.8,0.6,706,59.3
14527,20674,11,66.3,0.97,667,2.6
14527,20675,15,47.2,1.6,667,3.8
14527,20676,16,43.9,1.19,666,5.5
14527,20677,15,49.9,1.06,706,3.6
14527,20685,10,65.4,0.9,594,1.1
14527,20711,7,111.8,0.87,673,3.9
14527,20712,9,72.4,1.09,582,4.0
14527,20713,10,68.9,1.0,624,3.2
14527,21033,10,15.2,0.76,141,1.3
14527,21035,11,52.8,1.5,532,2.6
14527,21041,8,52.9,1.62,372,3.4
14527,21042,21,17.3,1.56,358,2.9
14527,21115,14,54.0,0.9,707,1.2
14527,21153,9,18.8,0.82,152,1.7
14527,21156,12,56.8,1.82,630,5.5
14527,21164,7,94.7,0.61,570,1.3
14527,21216,6,63.0,0.81,316,1.3
14527,21217,11,71.6,1.19,720,2.7
14527,21238,20,37.5,1.48,722,6.7
14527,21239,16,46.5,1.5,705,6.9
14527,21240,19,36.6,1.88,667,6.4
14527,21241,10,29.3,0.66,268,4.3
14527,21242,17,44.8,1.45,722,4.6
14527,21243,11,69.6,0.87,699,4.9
14527,21244,10,47.4,1.24,430,4.8
14527,21245,6,133.0,0.63,667,3.2
14527,21246,13,48.5,1.11,589,1.7
14527,21257,19,40.3,1.96,735,2.5
14527,21258,25,29.6,1.87,724,2.8
14527,21259,10,45.2,1.47,410,2.3
14527,21363,8,65.7,0.8,463,1.2
14527,21364,7,70.2,1.21,425,1.3
14527,21396,7,22.5,0.43,139,7.6
14527,21407,10,77.9,1.58,705,1.5
14527,21410,7,13.0,0.6,80,1.0
14527,21411,8,12.6,0.74,90,1.2
14527,21479,11,73.1,1.71,735,5.3
14527,21481,12,33.1,2.4,368,2.8
14527,21484,6,70.6,1.44,355,1.3
14527,21485,13,55.0,1.11,666,1.7
14527,21488,7,6.3,0.83,41,2.0
14527,21524,5,36.5,0.73,147,1.0
14527,21527,12,40.3,1.47,448,6.6
14527,21528,11,15.0,0.48,154,1.4
14527,21531,5,12.5,0.58,52,2.2
14527,21532,11,14.8,0.96,152,1.5
14527,21533,17,6.8,0.89,116,1.4
14527,21534,11,16.9,0.53,173,1.4
14527,21536,5,22.0,0.97,89,2.4
14527,21539,15,26.9,2.22,383,2.8
14527,21540,8,21.3,0.61,152,1.5
14527,21621,10,60.2,1.72,546,1.4
14527,21622,9,51.6,1.43,418,2.1
14527,21623,14,47.9,1.08,629,1.3
14527,21624,10,78.2,2.16,706,1.2
14527,21625,9,62.8,1.36,504,1.9
14527,21627,12,60.2,0.96,666,1.0
14527,21628,6,116.2,1.35,582,1.2
14527,21629,7,111.3,0.87,670,1.6
14527,21630,15,51.8,1.09,732,1.3
14527,21706,7,59.3,1.37,358,1.3
14527,21754,6,59.4,1.35,300,1.5
14527,21757,6,66.6,1.31,335,3.0
14527,21777,5,29.2,0.98,118,1.4
14527,21843,14,12.5,0.8,168,1.8
14527,21906,5,133.5,0.56,536,2.4
14527,21922,14,37.9,1.22,499,1.4
14527,21923,6,16.2,0.6,84,1.0
14527,21924,7,12.3,0.33,77,1.1
14527,21927,8,72.0,1.02,507,4.4
14527,21928,16,47.4,0.99,718,6.9
14527,21929,15,47.1,1.26,665,5.7
14527,21930,18,37.1,1.0,639,3.2
14527,21931,9,80.4,0.82,649,2.2
14527,21936,8,68.4,0.7,482,2.4
14527,22072,16,39.5,1.48,599,3.8
14527,22107,8,10.3,0.94,75,1.2
14527,22111,25,30.1,1.57,732,1.9
14527,22112,27,27.8,2.32,735,3.2
14527,22114,24,31.0,2.09,726,4.4
14527,22170,7,82.5,1.5,498,1.1
14527,22187,5,43.0,0.93,174,1.2
14527,22192,10,71.6,0.92,648,1.0
14527,22193,22,33.8,1.66,720,1.4
14527,22194,5,57.5,0.48,231,1.0
14527,22282,14,45.5,1.21,596,1.1
14527,22283,8,71.7,0.89,505,1.2
14527,22354,11,66.9,1.06,673,4.0
14527,22357,5,83.2,1.42,335,1.8
14527,22379,14,46.2,0.88,606,1.6
14527,22381,9,66.8,0.65,538,1.9
14527,22386,9,79.0,0.68,634,5.1
14527,22414,7,44.8,1.05,271,1.3
14527,22423,10,53.1,1.3,483,1.6
14527,22424,19,26.4,1.27,484,1.6
14527,22427,10,44.6,0.64,405,1.7
14527,22469,6,91.8,1.12,461,2.5
14527,22470,6,51.0,1.05,257,2.3
14527,22498,5,112.0,0.65,450,1.8
14527,22499,6,78.6,0.55,396,1.3
14527,22507,9,68.8,0.96,554,1.7
14527,22526,6,31.6,1.0,161,1.0
14527,22567,5,146.8,0.25,588,3.6
14527,22580,6,79.6,1.7,401,2.7
14527,22625,7,20.5,0.54,125,1.4
14527,22670,5,108.8,0.46,436,1.8
14527,22677,5,85.8,0.88,344,1.0
14527,22691,11,44.5,1.06,449,1.2
14527,22694,5,64.0,1.55,258,3.6
14527,22696,5,115.0,1.29,462,1.4
14527,22776,8,54.3,0.74,384,1.5
14527,22795,8,52.7,0.77,371,1.2
14527,22835,11,41.5,2.11,420,1.5
14527,22839,9,49.0,1.02,396,1.9
14527,22844,10,40.2,0.99,365,1.4
14527,22845,5,80.8,0.82,324,1.0
14527,22846,6,77.6,1.25,390,1.7
14527,22847,10,43.6,0.93,397,1.0
14527,22848,6,22.0,0.65,112,1.2
14527,22865,6,5.8,0.17,30,3.8
14527,22866,6,5.6,0.49,30,2.8
14527,22890,6,73.6,1.37,369,1.3
14527,22896,5,79.8,1.13,321,1.4
14527,22898,11,31.3,0.81,318,1.8
14527,22939,5,79.0,0.4,317,1.8
14527,22946,7,64.8,1.83,391,1.4
14527,23182,10,28.2,0.86,256,5.0
14527,23199,5,27.5,0.78,111,2.6
14527,23201,5,22.5,0.74,92,2.6
14527,23202,7,28.0,0.65,171,3.7
14527,23284,6,23.6,0.44,120,2.3
14527,23298,5,21.0,0.7,85,1.8
14527,23355,12,8.1,0.89,95,3.4
14527,23356,7,7.5,0.69,48,1.6
14527,35598B,5,11.0,0.79,45,1.4
14527,35599B,7,113.8,1.21,687,1.4
14527,35599D,7,113.5,1.29,684,1.7
14527,37501,9,18.8,1.15,154,1.9
14527,37502,7,16.2,1.48,100,1.9
14527,37503,10,14.8,0.99,137,7.6
14527,46000M,6,69.2,1.27,348,2.2
14527,46000S,6,121.6,0.98,610,4.0
14527,47505,13,11.2,1.07,141,1.8
14527,47562,20,5.5,0.74,114,3.0
14527,47566,21,27.4,2.04,558,3.4
14527,47566B,17,37.1,2.78,600,2.5
14527,47580,8,12.1,1.69,88,3.4
14527,47591D,8,100.1,0.97,704,1.8
14527,48111,5,151.2,0.79,606,4.6
14527,48194,7,27.5,0.55,167,1.0
14527,71053,24,29.8,1.17,698,3.9
14527,72760B,8,66.1,1.54,466,1.1
14527,79072,7,16.7,0.9,103,2.9
14527,79320,8,25.6,1.57,182,1.2
14527,79321,21,35.5,1.15,720,1.4
14527,79323W,5,23.8,0.64,97,1.4
14527,79341,5,17.5,0.71,72,1.6
14527,82011B,8,46.6,0.63,331,1.2
14527,82484,22,20.6,1.0,443,2.1
14527,82578,8,22.3,0.41,159,2.0
14527,82580,15,46.3,1.02,653,3.5
14527,82581,9,50.2,1.63,406,2.7
14527,82582,9,63.9,1.09,514,2.2
14527,82583,6,138.6,0.56,694,2.0
14527,84029C,8,4.3,1.23,33,2.2
14527,84029E,12,66.4,1.74,735,3.1
14527,84031B,8,14.4,0.6,103,1.9
14527,84509F,9,18.6,0.87,152,1.9
14527,84621,5,29.5,0.9,119,2.4
14527,84660B,10,55.7,0.9,507,1.5
14527,84660C,23,28.5,1.32,639,2.5
14527,84691,13,39.2,1.82,477,4.8
14527,84795B,9,55.5,1.86,449,1.6
14527,84795C,6,41.2,0.99,208,3.2
14527,84795D,6,22.8,0.48,115,1.5
14527,84880,5,155.8,1.33,625,3.2
14527,84968B,5,45.0,0.55,182,2.0
14527,84968E,9,54.4,0.95,439,1.1
14527,84969,5,24.8,0.83,99,1.2
14527,84997B,10,51.7,1.39,469,3.5
14527,84997C,8,17.4,1.36,125,3.0
14527,84997D,14,55.1,1.3,722,2.5
14527,85048,5,20.5,0.53,84,3.2
14527,85099B,15,49.1,1.02,695,6.0
14527,85099C,8,78.6,0.96,554,4.4
14527,85123A,15,42.6,1.11,602,3.1
14527,85136C,5,54.2,0.73,218,1.0
14527,85152,5,167.5,0.71,672,1.6
14527,85232B,20,17.9,1.04,350,2.2
14530,20956,6,111.4,0.64,559,9.8
14530,21034,5,165.0,0.96,661,1.4
14530,22170,5,129.2,0.66,517,3.6
14530,22171,7,91.7,0.42,553,2.3
14530,22173,5,148.0,0.25,594,6.0
14530,22178,6,110.2,1.09,553,6.5
14530,22188,5,137.2,0.18,551,2.6
14530,22189,8,88.1,0.53,620,5.0
14530,22296,5,108.2,0.55,434,12.0
14530,22469,7,80.0,0.92,483,5.1
14530,22470,7,77.3,0.43,467,3.4
14530,82482,6,93.0,0.53,467,4.3
14530,82486,5,105.8,0.58,424,1.8
14530,84406B,7,98.5,0.57,594,3.3
14530,84792,5,138.0,0.57,553,3.0
14530,85123A,6,85.8,0.41,431,14.2
14532,20685,8,58.4,0.73,412,4.1
14532,21524,5,78.2,0.63,314,1.8
14532,22365,5,102.8,0.47,412,1.2
14532,22366,5,102.8,0.34,412,1.6
14532,48111,9,51.1,0.83,412,3.4
14532,48116,5,97.5,0.91,391,2.0
14532,48129,5,78.0,0.71,314,2.4
14532,48138,9,51.1,0.83,412,9.8
14532,48185,6,78.0,0.77,391,2.5
14532,48194,8,55.6,0.79,391,3.9
14532,85123A,5,102.8,0.23,412,15.8
14534,21380,6,113.4,0.45,568,4.3
14534,22371,5,34.2,0.98,138,1.8
14534,22427,7,24.2,0.57,147,2.6
14534,22501,6,82.6,1.54,415,1.8
14534,22727,6,46.8,0.87,236,3.2
14534,22907,5,37.0,0.43,149,2.8
14534,47310M,5,77.0,0.72,309,3.0
14534,71459,5,108.0,0.98,434,19.2
14534,85099C,5,153.8,0.59,616,7.0
14535,21034,5,140.8,0.67,564,1.4
14535,21535,6,74.4,0.61,375,1.7
14535,21668,5,131.0,0.12,526,7.2
14535,22197,5,56.5,0.56,229,11.0
14535,82494L,5,148.0,0.47,593,4.8
14540,21692,5,60.8,0.88,245,7.2
14540,21754,7,120.0,1.18,722,3.0
14540,21755,5,178.0,0.82,713,3.8
14540,84347,6,142.2,0.67,713,16.0
14541,46000S,10,65.6,0.59,594,17.6
14541,84997B,7,98.7,0.49,594,7.7
14541,84997C,5,120.8,0.52,484,5.8
14541,84997D,5,106.2,0.52,426,6.4
14543,21534,5,93.0,1.17,373,10.4
14543,21768,7,53.2,0.97,322,7.4
14543,21781,8,78.3,0.81,551,13.8
14543,21843,5,132.0,0.39,530,11.4
14543,21926,5,79.8,1.17,320,9.6
14543,21936,6,86.8,0.77,436,10.0
14543,22207,7,36.2,0.52,183,28.1
14543,22624,5,88.5,0.73,356,13.6
14546,20725,6,125.4,0.47,629,3.0
14546,20726,5,119.8,0.41,481,1.8
14546,20727,5,119.8,0.41,481,1.8
14546,20728,5,77.0,0.5,310,6.6
14546,21212,5,72.8,0.45,294,2.6
14546,21975,5,88.5,0.52,357,2.6
14546,21977,8,94.4,0.57,665,3.8
14546,22151,5,163.5,0.27,656,11.6
14546,22167,5,181.5,0.55,727,1.2
14546,22384,7,85.8,0.6,518,1.9
14546,22553,6,110.0,0.73,553,2.0
14546,22554,5,137.8,0.68,553,2.4
14546,22555,5,119.8,0.72,481,2.2
14546,22557,6,110.0,0.73,553,2.8
14546,22632,5,100.5,1.14,403,4.8
14546,48138,5,157.0,0.25,629,1.0
14546,82482,6,95.6,0.46,481,4.5
14546,82494L,5,119.8,0.41,481,3.8
14546,84029G,5,172.8,0.72,692,2.4
14546,84380,5,147.8,0.66,593,1.4
14546,84946,5,125.2,0.33,503,5.6
14546,84978,6,145.0,0.58,727,6.7
14546,84991,5,116.5,0.49,468,2.8
14546,84997B,5,157.0,0.64,629,3.8
14546,84997C,5,157.0,0.69,629,3.2
14546,84997D,6,125.4,0.39,629,3.5
14546,85040A,5,148.0,0.2,593,3.6
14546,85123A,10,80.2,0.58,727,7.6
14547,22633,5,12.0,0.57,49,6.6
14547,23313,5,12.2,0.54,50,3.0
14547,23439,5,12.0,0.47,49,6.0
14547,85099B,5,12.0,0.47,49,7.8
14548,85123A,9,116.2,0.42,582,69.0
14560,21080,9,103.9,0.83,730,16.0
14560,21121,5,74.0,0.4,298,33.6
14560,21123,5,74.0,0.4,298,33.6
14560,21210,8,117.7,1.32,708,15.0
14560,21212,7,125.0,1.06,627,27.4
14560,21213,11,62.0,1.26,624,135.3
14560,21217,12,56.6,0.88,628,2.8
14560,21843,8,49.6,0.9,349,5.1
14560,22215,6,120.2,0.78,603,3.3
14560,22220,7,68.0,0.44,343,4.7
14560,22236,10,69.0,0.9,625,4.4
14560,22776,7,52.0,0.48,314,8.9
14560,84990,5,65.8,1.06,263,67.2
14560,84991,7,108.3,1.16,652,30.9
14560,84992,6,125.0,1.06,627,28.0
14562,20725,5,119.2,0.61,479,3.0
14562,20971,5,161.0,0.75,646,3.4
14562,20972,5,154.0,0.77,617,3.4
14562,21430,8,68.9,1.3,485,8.2
14562,21754,9,79.4,0.67,637,3.2
14562,21755,7,85.3,0.53,514,3.1
14562,21770,6,122.6,0.63,615,3.0
14562,22111,8,65.1,1.98,459,4.2
14562,22112,6,91.4,1.54,459,3.8
14562,22114,5,112.5,1.33,452,3.4
14562,22144,5,91.2,1.4,366,6.0
14562,22219,5,125.2,0.64,503,5.4
14562,22499,5,146.2,0.66,586,3.0
14562,22666,10,50.6,0.99,459,4.5
14562,22667,10,60.0,1.03,485,13.6
14562,22865,5,18.2,0.38,74,4.0
14562,22866,6,14.4,0.42,74,3.2
14562,23300,7,23.7,0.94,144,4.0
14562,23301,8,25.1,0.83,179,4.1
14562,23439,5,18.2,0.38,74,3.2
14562,47566,10,72.8,1.3,659,4.4
14562,71459,5,62.2,0.37,249,7.6
14562,71477,5,114.2,0.88,459,4.2
14562,82486,8,40.4,1.04,285,2.1
14562,82551,6,123.0,0.41,617,5.2
14562,82583,5,83.8,0.48,336,4.6
14562,84030E,5,94.2,1.27,379,3.4
14562,85066,6,54.6,0.6,274,1.7
14572,21559,7,115.8,0.34,581,3.9
14572,22423,7,102.5,0.6,618,4.0
14572,37450,5,144.5,0.26,581,1.8
14572,85150,5,144.8,0.4,581,16.8
14573,21034,5,121.5,0.55,487,2.4
14573,21754,5,124.2,0.97,499,2.4
14573,21781,6,103.0,1.51,517,1.5
14573,22171,5,129.0,1.28,517,1.4
14573,22173,5,26.0,0.76,107,2.2
14573,22424,7,30.8,0.87,189,2.0
14573,22666,5,39.2,0.75,159,1.2
14573,22794,6,37.6,0.71,192,2.2
14573,82578,6,20.8,0.64,107,3.0
14573,82580,6,20.8,0.64,107,3.0
14573,82581,7,17.2,0.82,107,5.1
14583,21559,5,153.5,1.03,615,1.4
14583,22197,6,122.8,0.72,615,11.5
14584,21165,5,119.0,1.06,477,4.4
14584,21166,5,111.5,0.66,447,3.4
14584,21169,5,119.0,0.81,477,3.6
14584,21174,6,95.2,0.77,477,3.7
14584,21175,5,119.0,0.81,477,3.4
14584,21754,5,122.5,1.46,491,2.2
14584,85152,5,119.0,0.62,477,3.2
14585,22086,5,91.0,1.53,366,37.2
14587,20674,5,29.8,0.69,120,2.0
14587,20675,5,29.8,0.69,120,2.0
14587,20676,5,29.8,0.69,120,2.8
14587,20677,5,29.8,0.69,120,2.0
14587,20725,6,56.8,1.01,285,2.3
14587,20727,5,36.5,0.52,147,3.0
14587,20728,5,71.0,0.78,285,1.8
14587,21559,5,77.8,1.31,312,2.6
14587,21754,5,15.8,0.58,64,1.2
14587,21900,5,29.2,0.64,118,2.0
14587,21975,5,36.2,0.42,147,1.6
14587,22384,5,71.0,0.81,285,3.0
14587,22524,5,20.5,0.51,84,1.8
14587,82482,5,20.8,0.4,84,2.4
14587,82494L,6,29.0,0.65,147,2.5
14587,84997D,6,62.0,0.89,312,1.5
14587,85123A,5,77.8,0.89,312,2.0
14590,21216,7,35.3,0.62,214,4.4
14590,21527,5,76.5,0.94,307,7.8
14590,21533,7,35.7,1.18,217,5.7
14590,21535,5,29.8,0.88,119,13.6
14590,21539,7,37.2,0.57,224,18.0
14590,21540,5,51.8,0.68,209,2.8
14590,22073,5,55.8,0.95,224,6.2
14590,84520B,6,60.4,0.58,304,1.7
14593,20725,5,111.8,0.62,447,2.2
14593,21429,6,141.4,0.89,708,7.0
14593,22384,5,111.8,0.62,447,2.4
14606,10135,14,34.9,1.35,461,2.1
14606,15044A,9,63.5,1.16,512,1.1
14606,15056BL,13,46.5,0.81,564,1.3
14606,15056N,8,70.0,0.5,494,2.0
14606,15060B,5,139.5,1.3,560,1.0
14606,17003,13,48.1,0.76,583,2.4
14606,17090D,7,35.7,0.91,217,2.1
14606,18097C,8,73.9,1.33,521,1.2
14606,18098C,10,66.7,1.28,605,1.7
14606,20615,7,88.2,0.69,533,1.1
14606,20616,5,95.2,0.81,382,1.0
14606,20665,7,100.0,0.74,602,1.0
14606,20668,14,48.8,1.67,640,11.7
14606,20679,6,34.8,1.24,176,1.2
14606,20681,10,45.2,0.95,412,1.1
14606,20684,5,139.5,0.88,559,1.0
14606,20702,9,22.2,0.74,181,5.0
14606,20703,5,70.0,1.12,282,1.0
14606,20717,9,80.4,0.94,645,1.7
14606,20718,17,44.4,1.11,721,1.8
14606,20726,9,23.5,1.02,191,1.6
14606,20727,12,36.1,1.28,402,1.2
