cid,stock,n,mean_iv,cv,span,mean_qty
13097,21745,11,65.5,0.4,660,5.7
13097,22093,6,122.6,0.4,615,3.0
15628,82494L,7,109.8,0.4,662,10.3
15660,84945,10,65.4,0.4,593,28.8
15615,20711,8,60.1,0.4,425,10.0
17323,85049G,5,129.8,0.4,520,2.4
18118,22916,5,45.0,0.4,182,2.0
17059,21174,6,113.8,0.4,572,1.7
14099,22412,8,79.3,0.4,559,8.1
15159,21137,8,30.4,0.4,215,11.5
16700,22659,5,122.2,0.4,490,14.4
17625,85123A,7,111.7,0.4,673,5.6
17644,22411,6,79.6,0.4,401,10.0
18118,22918,5,45.0,0.4,182,2.0
18118,22920,5,45.0,0.4,182,2.0
14713,20727,13,46.2,0.41,559,4.7
18223,22892,5,78.8,0.41,316,14.4
16743,21169,5,111.5,0.41,447,12.8
15640,21121,5,133.8,0.41,537,14.4
17449,21868,5,89.2,0.41,359,5.4
13715,20723,6,71.0,0.41,357,10.3
13089,85131A,7,48.5,0.41,294,12.0
16743,21175,8,65.4,0.41,462,8.4
17372,21124,8,77.6,0.41,547,2.6
16556,22294,6,130.4,0.41,655,24.0
13694,22089,6,97.4,0.41,489,40.0
13650,85123A,5,120.0,0.41,481,9.6
13102,22558,5,72.0,0.41,289,14.4
17700,85123A,11,64.0,0.41,643,32.0
14472,82600,5,44.8,0.41,181,1.6
13629,85099B,16,42.3,0.41,642,150.0
12599,21086,8,63.9,0.41,451,24.0
13629,21928,6,113.0,0.41,567,100.0
16746,47591D,5,123.0,0.41,494,5.6
17381,22563,8,61.7,0.41,436,233.0
17160,90167,5,76.0,0.41,305,12.0
17372,21122,8,77.6,0.41,547,2.5
18041,21080,14,51.2,0.41,671,55.7
17686,22385,5,131.0,0.41,526,10.0
15810,84997D,5,125.0,0.41,502,9.6
12949,82583,6,129.4,0.41,649,12.0
16668,21790,7,102.0,0.41,615,13.7
14395,21169,7,78.2,0.41,470,8.6
16549,20750,5,71.2,0.41,286,1.4
12678,21212,6,124.0,0.41,622,50.0
18272,22666,6,48.2,0.41,244,7.0
16168,21174,8,102.3,0.41,719,12.0
14388,21931,15,46.1,0.41,653,10.7
13869,48188,6,113.2,0.41,567,1.7
18272,22993,6,48.2,0.41,244,14.0
14367,47590B,5,49.8,0.41,200,4.6
13148,82484,7,89.2,0.41,538,3.3
14755,21621,9,88.2,0.41,711,3.6
15358,22558,5,126.5,0.41,507,12.0
13148,22212,6,84.6,0.41,425,5.2
13178,20726,19,35.6,0.41,649,15.3
13743,22560,6,50.6,0.41,256,24.0
12662,22505,6,122.6,0.41,617,4.0
17365,16161U,6,72.6,0.41,365,33.3
13769,21730,6,143.6,0.41,721,3.5
17450,82581,6,76.2,0.41,384,64.0
15838,21238,5,61.8,0.41,249,52.8
16187,22411,8,29.1,0.41,207,17.5
14415,22690,7,79.8,0.41,481,1.4
13126,22227,6,104.0,0.41,522,24.0
16187,22356,5,62.8,0.41,252,16.0
18065,85123A,8,72.4,0.41,510,23.0
18069,20725,7,95.0,0.41,574,2.0
13178,84997D,7,68.8,0.41,416,4.9
14970,48138,9,73.9,0.41,595,12.2
17019,21448,5,90.2,0.41,363,3.0
13178,84997B,5,75.5,0.41,304,5.2
13178,84997A,5,75.5,0.41,304,5.2
16409,37370,5,101.5,0.41,408,2.0
13802,85099B,9,43.8,0.41,354,123.3
17799,20914,8,64.7,0.41,456,2.4
13077,85214,5,74.0,0.41,298,1.6
14769,82486,5,68.2,0.41,275,2.8
12480,POST,7,79.5,0.41,479,5.0
15665,20728,5,116.2,0.41,466,4.6
14844,22112,6,108.2,0.41,542,3.0
17416,21670,6,116.4,0.41,583,24.0
12483,22326,6,115.4,0.41,578,15.0
13426,22037,6,109.0,0.41,547,12.0
13448,21172,6,130.2,0.41,653,7.3
12483,22467,6,123.8,0.41,622,36.0
15665,20726,5,116.2,0.41,466,6.0
17757,22282,7,84.0,0.41,507,1.1
16686,22564,6,104.6,0.41,525,1.8
16327,22379,12,58.4,0.41,648,14.9
16265,22411,6,58.8,0.41,295,11.7
13451,22244,7,83.2,0.41,502,3.7
13458,84879,9,47.2,0.41,381,20.4
13319,22382,9,75.8,0.41,608,11.1
15719,84535B,8,75.1,0.41,529,2.5
15555,23208,7,33.3,0.41,202,2.9
13418,22027,5,120.0,0.41,482,14.4
12472,22556,8,80.1,0.41,565,15.0
16705,22467,6,79.4,0.41,399,31.0
13093,20685,12,42.2,0.41,386,12.5
17416,85099B,6,100.2,0.41,502,13.3
15665,85123A,5,116.2,0.41,466,8.8
15547,85042,5,76.8,0.41,307,3.0
14646,84970L,12,51.8,0.41,522,228.0
16327,20723,5,106.2,0.41,427,8.6
17511,20749,6,97.8,0.41,490,12.0
13408,72741,7,48.0,0.41,291,68.1
12477,21155,5,115.2,0.41,462,18.0
13319,22729,5,66.0,0.41,266,4.8
13089,21621,5,170.0,0.41,682,3.2
13089,21523,12,50.7,0.41,562,4.5
16308,16014,7,114.0,0.41,686,2285.7
17416,21672,6,116.4,0.41,583,24.0
12594,22381,8,58.3,0.41,411,8.1
17863,22659,8,63.7,0.41,449,15.0
13081,22179,5,55.0,0.41,222,5.2
13081,20677,5,103.0,0.41,413,11.2
14546,82494L,5,119.8,0.41,481,3.8
17720,84879,5,98.2,0.41,395,17.6
15640,22423,9,66.5,0.41,534,14.6
14546,20727,5,119.8,0.41,481,1.8
14546,20726,5,119.8,0.41,481,1.8
17001,23203,7,34.0,0.41,207,17.1
17457,20760,5,46.8,0.41,188,81.6
16743,21213,5,80.0,0.41,321,18.6
14530,85123A,6,85.8,0.41,431,14.2
18225,16161P,5,92.0,0.41,369,25.0
16858,22073,6,65.0,0.41,327,14.0
17707,79000,7,90.8,0.41,547,54.9
14911,21218,5,142.0,0.41,570,6.0
14911,22055,6,40.0,0.41,202,9.3
15660,22029,6,106.2,0.41,533,12.0
14680,22328,6,113.0,0.41,567,5.8
12540,84879,19,35.9,0.41,657,50.5
16327,71053,7,107.0,0.41,645,2.7
13317,21232,6,131.8,0.41,660,12.0
17735,22666,5,52.0,0.41,210,6.0
15719,85099B,23,29.2,0.41,650,8.8
13081,22029,14,52.8,0.41,695,23.1
15660,22386,5,126.2,0.41,507,10.0
13491,15060B,12,29.7,0.41,331,4.7
16904,22431,6,57.2,0.41,288,1.7
17677,20713,7,90.0,0.41,542,100.0
15521,22045,6,110.6,0.41,555,25.0
17107,48138,6,119.8,0.41,601,10.0
17220,21094,5,153.8,0.41,617,3.8
16705,79000,9,64.9,0.41,522,144.0
14562,82551,6,123.0,0.41,617,5.2
17107,22699,5,90.5,0.41,364,2.8
14796,22631,9,36.8,0.41,297,1.6
12540,22622,5,70.8,0.41,284,8.4
15358,22196,7,71.8,0.41,433,12.0
17338,21165,7,52.0,0.41,314,7.6
12921,21989,10,72.2,0.41,582,12.0
16612,21931,7,116.7,0.41,703,11.4
17320,48173C,5,112.0,0.41,450,2.4
16126,47566,8,86.6,0.41,609,18.0
17320,20685,5,112.0,0.41,450,2.4
15245,21917,7,76.3,0.41,461,37.7
14057,22951,6,48.2,0.41,243,28.0
14057,22417,6,48.2,0.41,243,28.0
18069,22766,5,88.5,0.41,357,2.2
14258,37450,8,86.9,0.41,612,20.2
14258,82484,7,95.2,0.41,573,13.7
15039,22297,5,76.5,0.41,307,32.4
13141,21914,5,122.5,0.41,491,12.0
14049,21918,6,109.0,0.41,547,12.5
14040,84879,5,77.5,0.41,311,22.4
16455,20970,5,138.8,0.41,556,10.4
16455,20969,5,138.8,0.41,556,10.4
14040,20970,6,134.8,0.41,677,3.2
15311,84750B,5,112.2,0.41,452,26.4
18172,21621,6,89.8,0.41,450,12.0
16652,22488,5,132.5,0.41,532,43.2
17346,21326,7,55.3,0.41,334,15.9
17231,90192,8,102.3,0.41,719,3.6
16145,84792,7,95.5,0.41,575,4.0
17675,22192,15,21.6,0.41,310,2.4
15298,22179,12,52.9,0.41,586,5.7
15203,85099B,7,99.7,0.41,600,10.0
16029,21166,8,44.4,0.41,314,107.5
16029,22780,7,39.7,0.41,239,117.7
15078,48185,7,52.5,0.41,317,2.0
14159,22380,6,68.2,0.41,343,3.2
17613,85123A,11,27.8,0.41,282,9.8
14159,84596E,5,93.0,0.41,374,2.6
12748,21899,5,152.0,0.41,610,36.8
15078,85152,12,45.0,0.41,501,14.0
15078,22663,6,51.0,0.41,256,13.3
16115,22197,8,80.4,0.41,564,10.2
17059,21175,8,92.7,0.41,652,3.2
15144,48129,5,108.2,0.41,434,10.0
14156,21833,9,89.0,0.41,627,62.7
17338,22749,6,65.8,0.41,331,1.8
15164,22296,5,135.5,0.41,543,4.6
12759,POST,8,97.1,0.41,683,3.1
16570,84879,11,60.1,0.41,604,48.0
14107,21967,9,65.6,0.41,527,32.0
17611,22469,5,67.8,0.41,273,2.6
15199,47590A,6,102.6,0.41,516,11.0
14092,22960,6,40.2,0.41,203,8.0
15203,22029,6,118.6,0.41,594,12.0
12836,48194,6,85.0,0.41,426,2.0
17059,21034,8,92.7,0.41,652,1.9
12836,82494L,5,137.2,0.41,550,7.2
14209,22171,6,102.8,0.41,516,3.3
18168,21531,5,104.8,0.41,421,2.6
12909,22356,5,112.5,0.41,451,10.0
18069,84949,8,81.4,0.41,574,3.8
18170,82482,6,132.8,0.41,667,8.0
15023,21955,5,76.2,0.41,307,1.6
16150,85061W,5,135.8,0.41,544,24.0
13982,21080,5,130.8,0.41,525,11.2
18069,84836,7,84.8,0.41,512,3.1
17675,23209,11,18.0,0.41,185,11.8
14243,22139,5,46.5,0.42,187,3.0
15722,21754,5,132.5,0.42,531,5.0
13488,85066,7,98.8,0.42,596,2.9
15860,85014A,5,120.2,0.42,483,1.4
12678,21080,6,131.2,0.42,658,78.0
12502,POST,5,53.2,0.42,214,5.2
12678,21086,6,131.2,0.42,658,79.0
17652,85123A,8,34.7,0.42,246,8.2
17652,85099B,6,49.0,0.42,246,13.3
15998,21843,8,60.4,0.42,427,1.2
12502,22423,5,53.2,0.42,214,8.2
17861,22710,5,120.0,0.42,482,30.0
13081,22662,7,76.5,0.42,461,20.0
14849,21977,17,41.8,0.42,676,28.2
12839,22220,5,114.0,0.42,457,2.0
13426,22030,5,153.0,0.42,613,12.0
15867,15056N,7,97.8,0.42,590,2.1
13426,22029,5,159.5,0.42,640,12.0
17338,82482,6,54.4,0.42,273,7.7
15719,20717,7,78.2,0.42,470,2.7
15719,20712,8,49.3,0.42,348,2.0
12935,22961,5,78.8,0.42,317,14.4
13495,85123A,5,124.8,0.42,500,38.4
15719,22896,7,63.8,0.42,385,2.1
16985,20685,9,97.1,0.42,684,10.0
16985,21181,5,121.8,0.42,489,9.6
15497,22423,5,70.5,0.42,285,16.0
15497,82482,5,70.5,0.42,285,33.6
17107,21167,5,160.2,0.42,643,40.0
13081,15034,6,132.8,0.42,665,232.0
13081,15060B,5,93.0,0.42,372,7.2
17315,21447,5,50.5,0.42,204,16.8
12567,22303,5,121.2,0.42,486,7.2
17001,23202,5,45.8,0.42,185,16.0
17894,22567,5,45.5,0.42,184,1.6
14051,22077,8,30.7,0.42,218,27.0
14299,84992,5,53.2,0.42,215,48.0
14871,21756,5,180.0,0.42,721,2.4
15046,22082,5,96.0,0.42,386,8.0
13081,20727,13,54.9,0.42,665,17.7
12708,21668,7,102.5,0.42,617,13.7
14548,85123A,9,116.2,0.42,582,69.0
17107,21908,5,129.5,0.42,520,2.2
16126,47590A,6,121.2,0.42,609,6.2
17220,22315,5,165.5,0.42,664,3.2
14895,22624,5,107.5,0.42,431,2.8
17730,22984,6,75.6,0.42,379,12.0
12867,21790,9,86.6,0.42,696,4.7
17406,22189,5,84.5,0.42,340,5.2
12867,21212,9,58.9,0.42,475,4.3
14258,72760B,6,82.8,0.42,416,18.0
14646,21918,6,57.4,0.42,289,108.3
13418,22328,5,53.5,0.42,216,22.8
12477,22199,5,149.8,0.42,600,11.2
15601,22035,7,80.2,0.42,483,13.7
13102,22193,5,45.2,0.42,182,2.4
14709,22386,16,42.4,0.42,643,17.3
17160,85099B,7,87.3,0.42,528,10.0
15640,21843,5,179.8,0.42,720,24.0
15615,20712,8,103.3,0.42,726,10.0
15640,21122,5,121.0,0.42,486,16.8
13225,21175,11,65.9,0.42,662,54.5
15615,20724,9,71.4,0.42,574,12.2
16700,23158,5,56.2,0.42,226,12.0
12748,22429,6,72.0,0.42,363,2.7
13115,22150,5,134.8,0.42,540,6.0
14156,22838,8,54.7,0.42,386,40.8
15093,21508,7,59.2,0.42,357,27.4
12748,21621,7,120.5,0.42,726,1.7
14713,47591D,10,67.1,0.42,608,2.3
14715,71053,5,166.0,0.42,664,5.6
14367,20829,7,31.3,0.42,190,7.4
16768,21754,8,89.3,0.42,628,2.1
14733,47566,8,54.4,0.42,385,9.1
14755,21212,5,181.0,0.42,726,28.8
12347,22727,5,81.2,0.42,327,8.0
12681,22652,10,42.4,0.42,384,13.0
17428,22355,5,116.5,0.42,467,16.0
16779,71038,6,88.6,0.42,446,20.7
17774,21843,6,107.0,0.42,537,1.7
12867,22712,5,118.5,0.42,475,14.4
14156,20727,5,97.2,0.42,391,10.0
15159,82482,8,37.3,0.42,265,12.8
15061,21507,8,45.8,0.42,277,72.0
12477,21217,5,149.8,0.42,600,4.8
12935,22558,6,114.6,0.42,575,12.0
12474,22716,5,70.5,0.42,283,12.0
17416,22383,5,110.0,0.42,441,12.0
17085,21907,7,90.2,0.42,543,2.1
14194,84978,5,51.2,0.42,206,12.0
14092,23082,5,46.8,0.42,188,8.4
14800,22045,5,92.5,0.42,370,25.0
15708,22193,5,95.8,0.42,384,1.2
13093,48111,13,35.1,0.42,425,10.8
16779,21216,10,75.9,0.42,688,24.0
17323,21121,7,105.8,0.42,637,3.0
14667,22199,6,64.0,0.42,322,2.2
16550,21381,6,80.8,0.42,406,4.8
16327,22175,7,67.7,0.42,409,3.4
13969,21931,9,64.1,0.42,517,10.6
13319,21877,13,58.2,0.42,705,12.9
15078,20718,11,47.1,0.42,475,10.9
16945,22386,17,43.1,0.42,652,11.8
18109,23118,16,12.9,0.42,202,3.9
17511,16161P,7,78.8,0.42,476,25.0
15194,22147,8,85.9,0.42,604,13.5
14112,20724,6,122.2,0.42,614,11.7
17323,21833,5,158.8,0.42,637,10.6
13316,22570,5,139.5,0.42,560,24.0
13576,21137,25,29.5,0.42,721,62.4
15804,22178,6,39.4,0.42,198,10.0
17581,21930,8,93.4,0.42,656,11.2
18223,22197,13,57.5,0.42,695,21.2
13629,85099C,12,57.8,0.42,642,100.0
14961,21232,6,126.2,0.42,634,14.0
14472,85152,6,44.2,0.42,223,3.7
14291,22561,5,138.2,0.42,554,12.0
15856,82484,12,52.5,0.42,583,12.0
14961,21080,6,126.2,0.42,634,12.0
15311,20685,6,139.0,0.42,697,10.0
13001,21989,5,131.0,0.42,525,14.4
12683,22636,5,102.8,0.42,412,6.8
16150,82482,5,169.5,0.42,679,6.0
13798,21080,8,96.4,0.42,678,96.0
14961,21974,5,144.8,0.42,581,14.4
13599,22798,5,59.0,0.42,238,14.4
14505,21620,5,130.8,0.42,525,2.2
14961,20914,6,126.2,0.42,634,7.0
16729,22659,16,12.0,0.42,187,6.9
14944,21175,6,128.5,0.42,516,19.0
14530,22171,7,91.7,0.42,553,2.3
12621,21731,7,102.2,0.42,616,17.1
17107,17084N,5,160.2,0.42,643,40.0
18223,82600,7,119.2,0.42,717,13.7
14298,18098C,6,48.8,0.42,245,12.0
17696,21670,6,42.6,0.42,215,14.0
15356,22727,9,43.2,0.42,350,1.7
16145,22720,5,69.8,0.42,280,3.0
13694,22090,7,78.8,0.42,475,40.0
12872,21307,5,73.5,0.42,296,2.2
18069,21166,7,85.0,0.42,512,1.0
13004,22027,6,128.6,0.42,646,12.0
12682,22352,22,34.6,0.42,700,10.6
16200,22469,5,136.0,0.42,547,3.8
15005,22804,8,41.4,0.42,293,2.0
16225,22175,6,110.0,0.42,552,7.0
13050,22149,6,101.2,0.42,508,5.2
15394,21928,6,142.4,0.42,714,16.7
15998,22333,5,150.0,0.42,602,3.4
18223,21165,15,51.7,0.42,730,14.4
13050,22728,6,75.8,0.42,382,3.0
16150,82494L,5,169.5,0.42,679,6.0
17220,84997D,5,160.2,0.42,642,2.0
13001,21385,7,86.0,0.42,518,25.1
13593,21314,7,63.3,0.42,382,6.7
12662,20719,13,48.9,0.42,594,13.1
17949,21314,7,66.4,0.42,333,377.1
12594,84375,5,82.8,0.42,332,12.0
17340,84946,11,62.8,0.42,633,25.6
16327,82600,7,100.2,0.43,605,5.4
15023,22384,9,56.6,0.43,455,4.6
14667,21621,8,74.6,0.43,524,6.5
15628,22077,6,93.0,0.43,467,12.0
14329,22384,5,135.5,0.43,543,10.0
16525,48187,7,91.5,0.43,552,10.0
14667,22385,5,138.8,0.43,556,12.0
12748,21933,7,81.3,0.43,491,1.3
15555,22995,7,31.0,0.43,189,7.9
14194,22780,8,55.0,0.43,388,4.0
12720,21080,5,122.5,0.43,491,12.0
15194,22386,5,75.5,0.43,304,18.0
13319,22090,17,42.0,0.43,681,7.8
14367,22083,5,63.0,0.43,254,6.2
16940,47567B,5,151.8,0.43,609,3.4
16558,20724,6,66.8,0.43,337,11.7
13004,21212,6,120.8,0.43,606,24.0
12779,37447,6,121.8,0.43,611,14.0
16335,22353,5,45.8,0.43,184,2.2
17146,85150,8,58.4,0.43,412,6.8
13869,22301,5,141.8,0.43,567,7.2
13985,21790,5,104.5,0.43,420,14.4
14817,20718,5,87.0,0.43,350,18.0
15367,85099B,5,133.2,0.43,534,10.0
17085,22057,5,54.0,0.43,217,4.8
15034,48138,5,85.5,0.43,344,1.4
12935,21787,5,106.8,0.43,428,24.0
16525,48129,5,174.5,0.43,700,8.4
15856,23156,6,48.4,0.43,244,14.0
15061,21509,7,39.3,0.43,239,51.4
13982,21531,5,130.8,0.43,525,5.6
13869,22300,5,141.8,0.43,567,7.2
16712,22844,6,76.0,0.43,383,2.3
16712,22845,6,76.0,0.43,383,2.3
15358,22435,5,90.5,0.43,363,14.4
14194,84879,5,61.5,0.43,247,9.6
18283,22551,7,100.2,0.43,605,1.4
12835,22136,5,52.8,0.43,213,2.2
17676,22355,5,140.0,0.43,561,12.0
13381,21899,5,128.2,0.43,514,24.0
12471,22353,17,16.9,0.43,258,7.8
17180,84991,7,65.0,0.43,393,3.3
14755,22189,11,61.9,0.43,623,4.4
12471,22200,16,27.1,0.43,358,7.2
17589,20978,9,72.2,0.43,582,5.1
15628,85123A,13,56.2,0.43,679,12.0
14713,22356,13,50.3,0.43,608,4.1
17338,21843,10,57.3,0.43,518,2.5
13941,21743,5,137.2,0.43,551,76.8
16161,22149,5,44.8,0.43,182,3.2
14180,22624,5,76.8,0.43,307,2.0
17799,22383,5,146.2,0.43,586,3.4
14709,85099B,21,35.4,0.43,719,17.1
16327,84970S,7,76.7,0.43,463,13.0
17799,22423,6,91.6,0.43,460,1.8
14156,22090,6,117.0,0.43,587,43.5
13798,20728,6,102.6,0.43,514,100.0
13183,82583,6,106.0,0.43,533,72.0
16670,21527,6,73.6,0.43,370,2.0
17231,84879,9,88.0,0.43,708,9.6
17800,47599A,6,35.6,0.43,180,8.8
16768,47559B,5,98.2,0.43,395,4.0
14415,22386,11,53.5,0.43,539,6.3
15615,20725,14,41.2,0.43,540,11.4
15358,21257,8,98.3,0.43,690,2.0
14713,20728,14,53.9,0.43,706,3.9
17581,22382,5,160.0,0.43,642,12.0
16153,21535,5,85.5,0.43,344,6.0
14769,82482,6,76.8,0.43,387,7.0
12757,23209,6,45.8,0.43,185,17.7
13999,21239,5,88.5,0.43,355,8.0
13174,84406B,5,73.2,0.43,295,2.2
17085,37447,5,54.0,0.43,217,5.6
15189,21658,5,64.0,0.43,258,11.2
14388,21212,7,67.5,0.43,406,24.0
15023,21535,5,57.5,0.43,231,2.8
17841,22272,5,51.5,0.43,208,1.2
15874,82494L,5,89.2,0.43,357,13.2
18223,21931,10,76.8,0.43,695,13.0
18260,84692,5,86.0,0.43,346,40.0
17581,21928,11,65.2,0.43,656,17.3
17059,21621,6,102.2,0.43,513,2.3
12437,22353,7,37.8,0.43,230,9.4
14688,48188,5,51.2,0.43,206,1.4
17581,21929,10,76.1,0.43,689,14.0
14646,22423,16,44.0,0.43,621,39.0
16923,23154,7,37.8,0.43,230,2.9
15601,22219,8,31.0,0.43,188,16.5
16458,20723,13,25.2,0.43,308,12.5
16153,20914,5,85.5,0.43,344,7.2
16086,21929,5,124.0,0.43,498,12.0
15356,82600,10,38.6,0.43,350,2.3
12867,22817,7,69.5,0.43,420,17.1
13089,22027,16,38.8,0.43,590,15.8
17049,21523,6,88.0,0.43,441,1.8
16523,20685,5,170.0,0.43,682,5.2
14871,21314,5,109.8,0.43,440,4.0
12520,POST,5,48.2,0.43,194,3.2
13975,21928,5,135.0,0.43,542,5.2
17404,22720,5,75.5,0.43,303,67.8
17238,22636,5,118.5,0.43,476,1.4
13468,85047,8,43.0,0.43,303,4.1
15768,21274,20,9.9,0.43,197,3.2
14472,84879,7,41.3,0.43,251,10.3
13001,20682,5,109.5,0.43,439,5.8
14606,22477,5,84.5,0.43,339,7.6
13468,22649,5,97.5,0.43,391,8.0
13048,22189,6,133.0,0.43,667,6.7
13048,20725,6,133.0,0.43,667,10.0
12678,21094,5,164.0,0.43,658,94.0
14077,21034,5,78.5,0.43,316,1.0
14505,22087,6,70.8,0.43,356,4.2
15719,22964,6,60.6,0.43,304,1.3
14060,22560,5,59.0,0.43,238,24.0
16383,85123A,6,119.0,0.43,598,5.2
13050,47591D,5,133.8,0.43,536,4.6
17213,48184,5,136.0,0.43,546,2.4
13081,21497,6,120.6,0.43,603,25.0
13599,84879,5,159.5,0.43,639,16.0
17511,84520B,6,44.0,0.43,223,96.0
16843,22570,5,119.0,0.43,478,16.0
15860,15056BL,5,120.2,0.43,483,2.0
14895,22348,5,156.0,0.43,626,14.4
13050,21791,5,144.2,0.43,578,6.4
12867,22984,7,69.5,0.43,420,13.7
15521,21499,6,110.6,0.43,555,29.2
16255,21535,7,56.8,0.43,344,2.7
16705,48184,10,62.4,0.43,566,10.0
16839,22379,5,102.8,0.43,412,25.0
15521,21731,9,82.4,0.43,663,20.0
17735,22283,5,51.8,0.43,209,2.0
13048,85099B,6,133.0,0.43,667,10.0
14049,21452,7,99.5,0.43,600,2.7
16395,22563,5,102.5,0.43,412,5.2
14057,22900,6,36.4,0.43,185,13.2
16225,22138,5,155.8,0.43,625,6.0
12867,22951,5,57.8,0.43,232,4.8
17139,20724,12,58.0,0.43,642,18.3
15291,22189,5,114.2,0.43,458,5.6
14085,21038,9,54.9,0.43,443,4.0
14298,18094C,6,96.2,0.43,482,16.0
13081,15044C,6,96.4,0.43,483,6.0
14465,21086,8,64.6,0.43,454,19.8
15203,22383,5,115.0,0.43,461,12.0
13089,21498,7,98.2,0.43,591,25.0
14209,82494L,7,70.8,0.43,428,7.7
16713,22716,5,116.8,0.43,467,14.4
17511,21122,13,55.5,0.43,672,24.0
17511,21166,5,144.8,0.43,580,48.0
15039,20711,11,31.0,0.43,316,11.8
12583,22554,8,65.9,0.43,462,21.0
15805,21870,6,85.2,0.43,428,12.0
15039,22644,11,48.8,0.43,491,1.8
16168,72008,5,66.0,0.43,265,43.2
14530,22470,7,77.3,0.43,467,3.4
16241,20974,5,57.8,0.43,232,2.0
15394,22386,5,89.8,0.43,361,12.0
13576,82580,7,94.8,0.43,572,12.0
15768,84832,10,21.6,0.43,197,10.5
15497,72807A,5,84.0,0.43,338,20.0
14056,23207,5,58.8,0.43,236,5.0
17611,21679,5,88.8,0.43,357,8.4
13564,22185,6,56.4,0.43,284,7.2
16558,21314,6,44.6,0.43,223,8.0
15296,20725,5,129.8,0.43,520,10.0
17611,21544,5,88.8,0.43,357,9.2
13081,22907,6,64.6,0.43,325,16.0
17920,22699,5,92.2,0.43,371,12.4
17858,84212,5,64.2,0.43,259,48.0
13081,84536B,7,80.2,0.43,483,20.6
17001,84755,8,46.6,0.43,330,20.0
15358,21917,6,131.2,0.43,657,24.0
12709,21243,5,155.5,0.43,623,27.2
15497,72807C,5,84.0,0.43,338,20.0
17049,82482,6,101.2,0.44,508,6.0
16393,85099B,12,65.5,0.44,727,3.9
15044,22697,6,60.6,0.44,305,2.7
17085,22413,9,64.4,0.44,519,2.2
16168,85123A,6,93.0,0.44,467,32.0
15513,22090,6,95.0,0.44,477,12.0
15281,20914,6,53.8,0.44,271,7.0
16098,20914,7,88.5,0.44,533,8.1
14911,20972,6,135.0,0.44,676,14.0
17001,22560,7,103.3,0.44,623,24.0
16393,85099C,10,62.0,0.44,564,3.7
17340,21908,5,149.0,0.44,598,12.0
14755,21669,5,177.2,0.44,711,12.0
15752,20727,5,58.8,0.44,237,4.0
16407,22771,5,57.0,0.44,229,31.2
16523,23202,11,20.9,0.44,213,22.7
15752,22212,5,58.8,0.44,237,2.2
16335,84997C,5,45.8,0.44,184,2.0
17340,82484,10,59.8,0.44,542,13.2
15023,22457,5,99.2,0.44,399,11.8
16125,21754,7,46.0,0.44,279,2.6
16115,21212,5,132.2,0.44,530,7.8
16931,22570,5,61.8,0.44,248,2.4
16983,22569,7,57.7,0.44,349,8.9
15547,21175,11,67.7,0.44,680,2.3
15555,22562,7,37.0,0.44,224,2.0
15201,21154,5,130.5,0.44,524,16.0
16393,22383,14,49.9,0.44,656,3.5
14849,21124,8,79.1,0.44,557,24.0
16210,21174,6,142.6,0.44,714,44.0
15061,21508,6,55.0,0.44,277,58.0
16007,21429,5,118.0,0.44,475,1.8
16409,84879,9,79.2,0.44,638,9.8
15712,22139,6,89.8,0.44,451,4.5
16365,47599A,5,146.5,0.44,587,14.0
15061,21506,7,45.8,0.44,277,94.3
14828,20723,5,98.5,0.44,395,120.0
14817,22379,6,84.8,0.44,427,5.8
14817,22381,6,84.8,0.44,427,5.8
14817,22386,6,84.8,0.44,427,10.0
15311,85053,5,55.5,0.44,224,1.4
15719,21622,6,50.4,0.44,253,1.8
15544,22045,7,88.0,0.44,530,32.1
17372,84580,8,70.0,0.44,493,3.1
16327,21422,6,90.4,0.44,455,8.3
17406,21314,6,67.4,0.44,340,8.7
17365,15036,6,92.2,0.44,464,18.0
15998,48188,6,92.8,0.44,466,1.0
15245,22457,6,77.0,0.44,387,64.0
15601,48138,7,54.5,0.44,330,3.4
17160,20914,6,47.0,0.44,238,7.0
17428,20713,5,115.0,0.44,461,30.0
14817,85123A,5,77.5,0.44,312,7.2
14796,22057,9,48.9,0.44,395,4.4
15260,22423,5,62.5,0.44,251,3.2
15023,21929,5,80.0,0.44,321,3.0
17228,20726,5,137.2,0.44,549,6.6
16007,82483,5,118.0,0.44,475,1.8
15845,84978,5,62.5,0.44,251,16.8
14796,22900,13,28.2,0.44,344,4.5
15660,84946,6,70.6,0.44,355,20.0
14944,21181,6,110.2,0.44,443,16.0
17238,20727,5,100.5,0.44,404,2.4
15544,21679,6,130.0,0.44,652,16.0
16265,21949,5,88.5,0.44,356,12.0
17416,20728,5,153.5,0.44,615,14.0
15601,22028,5,48.5,0.44,196,14.4
14415,23208,5,57.5,0.44,232,5.0
13520,20676,6,92.2,0.44,463,20.0
17644,23203,5,50.0,0.44,202,14.0
14156,20682,5,59.5,0.44,239,49.2
14156,21533,7,92.3,0.44,555,24.9
13004,85123A,7,73.7,0.44,443,6.0
14156,21918,5,83.2,0.44,335,44.4
14640,21534,5,140.8,0.44,565,3.0
13048,22355,6,115.0,0.44,576,15.0
17625,22283,5,167.8,0.44,673,2.2
18229,22193,8,32.9,0.44,232,4.8
18118,22919,6,36.0,0.44,182,2.7
17625,22109,6,134.2,0.44,673,5.5
13564,21137,5,94.0,0.44,378,6.2
12748,21724,7,81.5,0.44,490,2.9
14505,22077,5,127.2,0.44,510,4.2
